SKU,SKU_Category,Year_Week,Weekly_Demand,Weekly_Price,Month,Price_Last_Week,Price_Delta_Pct
Q9W73,JKC,2016-08-29/2016-09-04,1,4.94,9,,0.0
Q9W73,JKC,2016-09-19/2016-09-25,1,4.98,9,4.94,0.8097165991902842
Q9W73,JKC,2016-10-10/2016-10-16,2,4.98,10,4.98,0.0
Q9W73,JKC,2016-11-07/2016-11-13,1,4.98,11,4.98,0.0
Q9W73,JKC,2016-11-14/2016-11-20,1,5.0,11,4.98,0.40160642570280264
Q9W73,JKC,2016-12-12/2016-12-18,1,5.0,12,5.0,0.0
Q9W73,JKC,2016-12-19/2016-12-25,3,4.986666666666667,12,5.0,-0.26666666666665506
QA4AO,C3R,2016-08-01/2016-08-07,1,26.25,8,,0.0
QA4AO,C3R,2016-10-10/2016-10-16,1,26.25,10,26.25,0.0
QA4AO,C3R,2016-11-21/2016-11-27,1,26.25,11,26.25,0.0
QAE6E,V9H,2016-01-11/2016-01-17,2,31.08,1,,0.0
QAE6E,V9H,2016-01-18/2016-01-24,4,31.08,1,31.08,0.0
QAE6E,V9H,2016-01-25/2016-01-31,2,31.08,1,31.08,0.0
QAE6E,V9H,2016-02-15/2016-02-21,3,31.08,2,31.08,0.0
QAE6E,V9H,2016-02-22/2016-02-28,2,31.08,2,31.08,0.0
QAE6E,V9H,2016-03-21/2016-03-27,1,31.08,3,31.08,0.0
QAE6E,V9H,2016-03-28/2016-04-03,1,31.08,3,31.08,0.0
QAE6E,V9H,2016-04-11/2016-04-17,4,31.08,4,31.08,0.0
QAE6E,V9H,2016-05-02/2016-05-08,3,31.08,5,31.08,0.0
QAE6E,V9H,2016-05-23/2016-05-29,1,31.08,5,31.08,0.0
QAE6E,V9H,2016-05-30/2016-06-05,1,30.21,6,31.08,-2.799227799227791
QAE6E,V9H,2016-06-27/2016-07-03,2,30.205,6,30.21,-0.016550810989746964
QAE6E,V9H,2016-07-18/2016-07-24,2,30.205,7,30.205,0.0
QAE6E,V9H,2016-08-01/2016-08-07,2,30.205,8,30.205,0.0
QAE6E,V9H,2016-08-15/2016-08-21,5,30.206666666666667,8,30.205,0.00551785024555108
QAE6E,V9H,2016-08-22/2016-08-28,1,30.21,8,30.206666666666667,0.011035091591261932
QAE6E,V9H,2016-08-29/2016-09-04,1,30.21,8,30.21,0.0
QAE6E,V9H,2016-09-05/2016-09-11,3,30.2075,9,30.21,-0.008275405494873482
QAE6E,V9H,2016-09-19/2016-09-25,2,30.205,9,30.2075,-0.008276090374911128
QAE6E,V9H,2016-09-26/2016-10-02,2,30.205,9,30.205,0.0
QAE6E,V9H,2016-10-17/2016-10-23,2,30.205,10,30.205,0.0
QAE6E,V9H,2016-10-24/2016-10-30,1,30.21,10,30.205,0.016553550736641477
QAE6E,V9H,2016-11-07/2016-11-13,3,30.2075,11,30.21,-0.008275405494873482
QAE6E,V9H,2016-11-14/2016-11-20,4,30.208333333333332,11,30.2075,0.0027586967916331225
QAE6E,V9H,2016-11-21/2016-11-27,2,30.205,11,30.208333333333332,-0.011034482758622415
QAE6E,V9H,2016-11-28/2016-12-04,3,30.2075,11,30.205,0.008276775368320739
QAE6E,V9H,2016-12-12/2016-12-18,4,30.2075,12,30.2075,0.0
QAKBX,663,2016-05-23/2016-05-29,1,214.38,5,,0.0
QAOAP,R6E,2016-10-03/2016-10-09,1,6.06,10,,0.0
QAXZS,NX3,2016-08-01/2016-08-07,1,34.58,8,,0.0
QB0I2,IEV,2016-01-04/2016-01-10,1,24.97,1,,0.0
QB0I2,IEV,2016-02-01/2016-02-07,1,24.97,2,24.97,0.0
QB0I2,IEV,2016-02-08/2016-02-14,1,24.97,2,24.97,0.0
QB0I2,IEV,2016-03-28/2016-04-03,1,24.97,3,24.97,0.0
QB0I2,IEV,2016-04-18/2016-04-24,2,24.97,4,24.97,0.0
QB0I2,IEV,2016-05-02/2016-05-08,1,24.97,5,24.97,0.0
QB0I2,IEV,2016-07-11/2016-07-17,1,24.97,7,24.97,0.0
QB0I2,IEV,2016-07-18/2016-07-24,1,24.97,7,24.97,0.0
QB0I2,IEV,2016-09-05/2016-09-11,1,24.97,9,24.97,0.0
QB0I2,IEV,2016-09-12/2016-09-18,2,24.97,9,24.97,0.0
QB0I2,IEV,2016-10-10/2016-10-16,1,24.97,10,24.97,0.0
QB0I2,IEV,2016-10-17/2016-10-23,1,24.97,10,24.97,0.0
QB0I2,IEV,2016-11-07/2016-11-13,1,24.97,11,24.97,0.0
QB0I2,IEV,2016-11-14/2016-11-20,1,24.97,11,24.97,0.0
QB0I2,IEV,2016-11-21/2016-11-27,1,24.97,11,24.97,0.0
QB0I2,IEV,2016-12-26/2017-01-01,1,24.97,12,24.97,0.0
QB6LZ,V9H,2016-01-18/2016-01-24,1,18.3,1,,0.0
QB6LZ,V9H,2016-03-21/2016-03-27,1,18.3,3,18.3,0.0
QB6LZ,V9H,2016-11-28/2016-12-04,1,18.3,12,18.3,0.0
QBB3D,1VL,2016-07-25/2016-07-31,5,3.436666666666667,7,,0.0
QBB3D,1VL,2016-08-08/2016-08-14,2,3.435,8,3.436666666666667,-0.04849660523764095
QBB3D,1VL,2016-08-15/2016-08-21,1,3.44,8,3.435,0.14556040756913807
QBB3D,1VL,2016-09-12/2016-09-18,1,3.44,9,3.44,0.0
QBB3D,1VL,2016-09-19/2016-09-25,2,3.44,9,3.44,0.0
QBB3D,1VL,2016-11-14/2016-11-20,4,3.435,11,3.44,-0.14534883720929923
QBB3D,1VL,2016-12-12/2016-12-18,3,3.4375,12,3.435,0.07278020378456904
QBEYE,SIM,2016-03-21/2016-03-27,1,23.25,3,,0.0
QBEYE,SIM,2016-06-06/2016-06-12,1,23.88,6,23.25,2.7096774193548345
QBEYE,SIM,2016-06-13/2016-06-19,1,23.88,6,23.88,0.0
QBEYE,SIM,2016-10-17/2016-10-23,1,18.79,10,23.88,-21.314907872696818
QBEYE,SIM,2016-11-28/2016-12-04,1,23.88,12,18.79,27.088877062267162
QBEYE,SIM,2016-12-26/2017-01-01,1,18.79,12,23.88,-21.314907872696818
QBGBZ,GVG,2016-04-04/2016-04-10,1,19.38,4,,0.0
QBGBZ,GVG,2016-04-11/2016-04-17,1,19.38,4,19.38,0.0
QBGBZ,GVG,2016-05-23/2016-05-29,1,19.56,5,19.38,0.9287925696594413
QBGBZ,GVG,2016-05-30/2016-06-05,1,22.82,6,19.56,16.66666666666668
QBGBZ,GVG,2016-07-04/2016-07-10,1,22.82,7,22.82,0.0
QBGBZ,GVG,2016-07-11/2016-07-17,1,22.82,7,22.82,0.0
QBGOD,4ZE,2016-01-04/2016-01-10,2,0.075,1,,0.0
QBGOD,4ZE,2016-01-11/2016-01-17,13,0.07375,1,0.075,-1.6666666666666683
QBGOD,4ZE,2016-01-25/2016-01-31,1,0.06,1,0.07375,-18.644067796610166
QBGOD,4ZE,2016-02-01/2016-02-07,1,0.08,2,0.06,33.33333333333334
QBGOD,4ZE,2016-02-15/2016-02-21,8,0.075,2,0.08,-6.250000000000005
QBGOD,4ZE,2016-02-22/2016-02-28,5,0.076,2,0.075,1.3333333333333346
QBGOD,4ZE,2016-03-14/2016-03-20,6,0.075,3,0.076,-1.3157894736842117
QBGOD,4ZE,2016-04-18/2016-04-24,1,0.08,4,0.075,6.666666666666673
QBGOD,4ZE,2016-04-25/2016-05-01,1,0.08,4,0.08,0.0
QBGOD,4ZE,2016-05-02/2016-05-08,4,0.07833333333333332,5,0.08,-2.083333333333347
QBGOD,4ZE,2016-05-09/2016-05-15,20,0.07597777777777778,5,0.07833333333333332,-3.0070921985815424
QBGOD,4ZE,2016-05-16/2016-05-22,12,0.07685185185185185,5,0.07597777777777778,1.1504338500536149
QBGOD,4ZE,2016-05-23/2016-05-29,5,0.0775,5,0.07685185185185185,0.8433734939759031
QBGOD,4ZE,2016-05-30/2016-06-05,4,0.07833333333333332,5,0.0775,1.0752688172042901
QBGOD,4ZE,2016-06-06/2016-06-12,7,0.07666666666666666,6,0.07833333333333332,-2.127659574468081
QBGOD,4ZE,2016-06-13/2016-06-19,8,0.07833333333333332,6,0.07666666666666666,2.173913043478257
QBGOD,4ZE,2016-06-20/2016-06-26,4,0.075,6,0.07833333333333332,-4.255319148936162
QBGOD,4ZE,2016-06-27/2016-07-03,11,0.0775,6,0.075,3.3333333333333366
QBGOD,4ZE,2016-07-04/2016-07-10,1,0.08,7,0.0775,3.2258064516129057
QBGOD,4ZE,2016-07-11/2016-07-17,4,0.075,7,0.08,-6.250000000000005
QBGOD,4ZE,2016-07-25/2016-07-31,2,0.075,7,0.075,0.0
QBGOD,4ZE,2016-08-01/2016-08-07,2,0.075,8,0.075,0.0
QBGOD,4ZE,2016-08-08/2016-08-14,1,0.08,8,0.075,6.666666666666673
QBGOD,4ZE,2016-08-15/2016-08-21,4,0.075,8,0.08,-6.250000000000005
QBGOD,4ZE,2016-08-29/2016-09-04,23,0.0775,9,0.075,3.3333333333333366
QBGOD,4ZE,2016-09-19/2016-09-25,14,0.07566666666666666,9,0.0775,-2.3655913978494705
QBGOD,4ZE,2016-09-26/2016-10-02,5,0.076,9,0.07566666666666666,0.44052863436124
QBGOD,4ZE,2016-10-03/2016-10-09,1,0.08,10,0.076,5.263157894736847
QBGOD,4ZE,2016-10-10/2016-10-16,11,0.06272727272727273,10,0.08,-21.59090909090909
QBGOD,4ZE,2016-10-17/2016-10-23,3,0.07333333333333333,10,0.06272727272727273,16.90821256038647
QBGOD,4ZE,2016-11-14/2016-11-20,2,0.075,11,0.07333333333333333,2.2727272727272685
QBGOD,4ZE,2016-11-21/2016-11-27,8,0.075,11,0.075,0.0
QBGOD,4ZE,2016-12-05/2016-12-11,2,0.08,12,0.075,6.666666666666673
QBGOD,4ZE,2016-12-19/2016-12-25,5,0.076,12,0.08,-5.000000000000004
QBGOD,4ZE,2016-12-26/2017-01-01,7,0.07666666666666666,12,0.076,0.8771929824561351
QC1VG,RU6,2016-03-07/2016-03-13,1,5.46,3,,0.0
QC1VG,RU6,2016-09-19/2016-09-25,1,5.45,9,5.46,-0.18315018315017925
QC2SM,XG4,2016-04-11/2016-04-17,100,0.0875,4,,0.0
QC2SM,XG4,2016-07-18/2016-07-24,80,0.0875,7,0.0875,0.0
QC2SM,XG4,2016-09-26/2016-10-02,110,0.08725,9,0.0875,-0.285714285714286
QC2SM,XG4,2016-12-19/2016-12-25,100,0.0875,12,0.08725,0.2865329512893986
QCP29,LPF,2016-02-29/2016-03-06,1,53.07,3,,0.0
QCP29,LPF,2016-03-21/2016-03-27,1,53.07,3,53.07,0.0
QCP29,LPF,2016-05-09/2016-05-15,1,53.07,5,53.07,0.0
QCP29,LPF,2016-07-18/2016-07-24,1,53.07,7,53.07,0.0
QCP29,LPF,2016-10-03/2016-10-09,1,53.07,10,53.07,0.0
QD4DC,LSD,2016-01-04/2016-01-10,3,2.37,1,,0.0
QD4DC,LSD,2016-01-11/2016-01-17,1,2.37,1,2.37,0.0
QD4DC,LSD,2016-01-18/2016-01-24,2,2.37,1,2.37,0.0
QD4DC,LSD,2016-01-25/2016-01-31,1,2.37,1,2.37,0.0
QD4DC,LSD,2016-02-01/2016-02-07,6,2.37,2,2.37,0.0
QD4DC,LSD,2016-02-15/2016-02-21,2,2.37,2,2.37,0.0
QD4DC,LSD,2016-02-22/2016-02-28,1,2.37,2,2.37,0.0
QD4DC,LSD,2016-02-29/2016-03-06,1,2.37,3,2.37,0.0
QD4DC,LSD,2016-03-07/2016-03-13,4,2.37,3,2.37,0.0
QD4DC,LSD,2016-03-14/2016-03-20,1,2.37,3,2.37,0.0
QD4DC,LSD,2016-03-21/2016-03-27,9,2.37,3,2.37,0.0
QD4DC,LSD,2016-03-28/2016-04-03,7,2.37,3,2.37,0.0
QD4DC,LSD,2016-04-04/2016-04-10,1,2.37,4,2.37,0.0
QD4DC,LSD,2016-04-11/2016-04-17,4,2.37,4,2.37,0.0
QD4DC,LSD,2016-04-18/2016-04-24,6,2.37,4,2.37,0.0
QD4DC,LSD,2016-04-25/2016-05-01,6,2.37,4,2.37,0.0
QD4DC,LSD,2016-05-02/2016-05-08,13,2.3707142857142856,5,2.37,0.030138637733563088
QD4DC,LSD,2016-05-09/2016-05-15,2,2.37,5,2.3707142857142856,-0.03012955709549935
QD4DC,LSD,2016-05-16/2016-05-22,6,2.371111111111111,5,2.37,0.04688232536332661
QD4DC,LSD,2016-05-23/2016-05-29,6,2.37,5,2.371111111111111,-0.046860356138695256
QD4DC,LSD,2016-05-30/2016-06-05,2,2.37,5,2.37,0.0
QD4DC,LSD,2016-06-06/2016-06-12,2,2.37,6,2.37,0.0
QD4DC,LSD,2016-06-13/2016-06-19,6,2.3708333333333336,6,2.37,0.03516174402250902
QD4DC,LSD,2016-06-20/2016-06-26,5,2.37,6,2.3708333333333336,-0.03514938488576999
QD4DC,LSD,2016-06-27/2016-07-03,2,2.37,6,2.37,0.0
QD4DC,LSD,2016-07-04/2016-07-10,1,2.37,7,2.37,0.0
QD4DC,LSD,2016-07-11/2016-07-17,1,2.37,7,2.37,0.0
QD4DC,LSD,2016-07-18/2016-07-24,2,2.37,7,2.37,0.0
QD4DC,LSD,2016-08-01/2016-08-07,4,2.37,8,2.37,0.0
QD4DC,LSD,2016-08-08/2016-08-14,5,2.37,8,2.37,0.0
QD4DC,LSD,2016-08-15/2016-08-21,3,2.37,8,2.37,0.0
QD4DC,LSD,2016-08-29/2016-09-04,2,2.37,8,2.37,0.0
QD4DC,LSD,2016-09-05/2016-09-11,4,2.37,9,2.37,0.0
QD4DC,LSD,2016-09-12/2016-09-18,2,2.37,9,2.37,0.0
QD4DC,LSD,2016-09-19/2016-09-25,7,2.3708333333333336,9,2.37,0.03516174402250902
QD4DC,LSD,2016-11-28/2016-12-04,3,2.37,12,2.3708333333333336,-0.03514938488576999
QD4DC,LSD,2016-12-12/2016-12-18,6,2.37,12,2.37,0.0
QD4DC,LSD,2016-12-19/2016-12-25,2,2.37,12,2.37,0.0
QEE5U,1TS,2016-10-24/2016-10-30,1,5.62,10,,0.0
QF8Y2,JI5,2016-01-18/2016-01-24,1,1.11,1,,0.0
QF8Y2,JI5,2016-05-02/2016-05-08,1,1.2,5,1.11,8.108108108108095
QF9PS,PZW,2016-04-11/2016-04-17,1,2.68,4,,0.0
QF9PS,PZW,2016-04-25/2016-05-01,1,2.68,5,2.68,0.0
QF9PS,PZW,2016-05-30/2016-06-05,1,2.68,6,2.68,0.0
QF9PS,PZW,2016-07-11/2016-07-17,1,2.68,7,2.68,0.0
QF9PS,PZW,2016-10-17/2016-10-23,1,2.68,10,2.68,0.0
QFJI3,3WV,2016-12-12/2016-12-18,1,4.5,12,,0.0
QFMAR,U5F,2016-02-08/2016-02-14,1,2.73,2,,0.0
QFMAR,U5F,2016-02-29/2016-03-06,1,2.73,3,2.73,0.0
QFMAR,U5F,2016-03-21/2016-03-27,1,2.73,3,2.73,0.0
QFMAR,U5F,2016-04-04/2016-04-10,2,2.73,4,2.73,0.0
QFMAR,U5F,2016-04-11/2016-04-17,1,2.73,4,2.73,0.0
QFMAR,U5F,2016-04-25/2016-05-01,1,2.73,4,2.73,0.0
QFMAR,U5F,2016-05-16/2016-05-22,1,2.73,5,2.73,0.0
QFMAR,U5F,2016-05-23/2016-05-29,1,2.73,5,2.73,0.0
QFMAR,U5F,2016-06-06/2016-06-12,2,2.73,6,2.73,0.0
QFMAR,U5F,2016-07-18/2016-07-24,1,2.73,7,2.73,0.0
QFMAR,U5F,2016-08-08/2016-08-14,2,2.73,8,2.73,0.0
QFMAR,U5F,2016-09-19/2016-09-25,1,2.73,9,2.73,0.0
QFMAR,U5F,2016-10-03/2016-10-09,1,2.73,10,2.73,0.0
QFMAR,U5F,2016-10-17/2016-10-23,2,2.73,10,2.73,0.0
QFMAR,U5F,2016-10-31/2016-11-06,1,2.73,11,2.73,0.0
QFMAR,U5F,2016-11-14/2016-11-20,2,2.73,11,2.73,0.0
QFMAR,U5F,2016-11-21/2016-11-27,1,2.73,11,2.73,0.0
QFMAR,U5F,2016-11-28/2016-12-04,4,2.73,11,2.73,0.0
QFP7C,0KX,2016-03-28/2016-04-03,2,0.69,4,,0.0
QFP7C,0KX,2016-05-02/2016-05-08,3,0.6866666666666666,5,0.69,-0.4830917874396086
QFP7C,0KX,2016-05-23/2016-05-29,1,0.69,5,0.6866666666666666,0.4854368932038785
QFP7C,0KX,2016-07-25/2016-07-31,1,0.69,7,0.69,0.0
QFU9M,SFC,2016-01-11/2016-01-17,1,2.0,1,,0.0
QFU9M,SFC,2016-01-18/2016-01-24,1,2.0,1,2.0,0.0
QFU9M,SFC,2016-02-15/2016-02-21,1,2.0,2,2.0,0.0
QFU9M,SFC,2016-03-21/2016-03-27,2,2.31,3,2.0,15.500000000000004
QFU9M,SFC,2016-05-09/2016-05-15,1,1.26,5,2.31,-45.45454545454545
QFU9M,SFC,2016-06-06/2016-06-12,1,2.31,6,1.26,83.33333333333334
QFU9M,SFC,2016-08-22/2016-08-28,1,2.31,8,2.31,0.0
QFU9M,SFC,2016-10-10/2016-10-16,1,1.41,10,2.31,-38.961038961038966
QFU9M,SFC,2016-10-17/2016-10-23,1,2.36,10,1.41,67.37588652482269
QFU9M,SFC,2016-11-28/2016-12-04,2,2.005,11,2.36,-15.04237288135593
QFU9M,SFC,2016-12-12/2016-12-18,1,2.36,12,2.005,17.70573566084788
QGK3S,N8U,2016-01-04/2016-01-10,6,5.689,1,,0.0
QGK3S,N8U,2016-01-11/2016-01-17,15,5.69,1,5.689,0.017577781683957357
QGK3S,N8U,2016-01-18/2016-01-24,14,5.641923076923077,1,5.69,-0.844937136677036
QGK3S,N8U,2016-01-25/2016-01-31,11,5.69,1,5.641923076923077,0.852137159997278
QGK3S,N8U,2016-02-01/2016-02-07,13,5.689583333333334,2,5.69,-0.007322788517860943
QGK3S,N8U,2016-02-08/2016-02-14,11,5.689259259259259,2,5.689583333333334,-0.005695919280700664
QGK3S,N8U,2016-02-15/2016-02-21,12,5.69,2,5.689259259259259,0.013019985678022993
QGK3S,N8U,2016-02-22/2016-02-28,8,5.69,2,5.69,0.0
QGK3S,N8U,2016-02-29/2016-03-06,14,5.69,2,5.69,0.0
QGK3S,N8U,2016-03-07/2016-03-13,13,5.689583333333334,3,5.69,-0.007322788517860943
QGK3S,N8U,2016-03-14/2016-03-20,24,5.689782608695652,3,5.689583333333334,0.0035024596819002917
QGK3S,N8U,2016-03-21/2016-03-27,9,5.69,3,5.689782608695652,0.0038207312879745443
QGK3S,N8U,2016-03-28/2016-04-03,8,5.69,3,5.69,0.0
QGK3S,N8U,2016-04-04/2016-04-10,13,5.6899999999999995,4,5.69,-1.560946256063489e-14
QGK3S,N8U,2016-04-11/2016-04-17,12,5.69,4,5.6899999999999995,1.560946256063489e-14
QGK3S,N8U,2016-04-18/2016-04-24,14,5.69,4,5.69,0.0
QGK3S,N8U,2016-04-25/2016-05-01,14,5.689166666666668,4,5.69,-0.014645577035721885
QGK3S,N8U,2016-05-02/2016-05-08,11,5.69,5,5.689166666666668,0.014647722279172262
QGK3S,N8U,2016-05-09/2016-05-15,13,5.6899999999999995,5,5.69,-1.560946256063489e-14
QGK3S,N8U,2016-05-16/2016-05-22,12,5.69,5,5.6899999999999995,1.560946256063489e-14
QGK3S,N8U,2016-05-23/2016-05-29,9,5.69,5,5.69,0.0
QGK3S,N8U,2016-05-30/2016-06-05,12,5.69,5,5.69,0.0
QGK3S,N8U,2016-06-06/2016-06-12,14,5.69,6,5.69,0.0
QGK3S,N8U,2016-06-13/2016-06-19,16,5.69,6,5.69,0.0
QGK3S,N8U,2016-06-20/2016-06-26,10,5.69,6,5.69,0.0
QGK3S,N8U,2016-06-27/2016-07-03,11,5.69,6,5.69,0.0
QGK3S,N8U,2016-07-04/2016-07-10,12,5.69,7,5.69,0.0
QGK3S,N8U,2016-07-11/2016-07-17,14,5.689615384615385,7,5.69,-0.006759497093420908
QGK3S,N8U,2016-07-18/2016-07-24,6,5.69,7,5.689615384615385,0.0067599540323172395
QGK3S,N8U,2016-07-25/2016-07-31,7,5.69,7,5.69,0.0
QGK3S,N8U,2016-08-01/2016-08-07,4,5.69,8,5.69,0.0
QGK3S,N8U,2016-08-08/2016-08-14,9,5.69,8,5.69,0.0
QGK3S,N8U,2016-08-15/2016-08-21,9,5.69,8,5.69,0.0
QGK3S,N8U,2016-08-22/2016-08-28,13,5.689583333333334,8,5.69,-0.007322788517860943
QGK3S,N8U,2016-08-29/2016-09-04,8,5.69,8,5.689583333333334,0.007323324789447751
QGK3S,N8U,2016-09-05/2016-09-11,9,5.69,9,5.69,0.0
QGK3S,N8U,2016-09-12/2016-09-18,6,5.69,9,5.69,0.0
QGK3S,N8U,2016-09-19/2016-09-25,15,5.69,9,5.69,0.0
QGK3S,N8U,2016-09-26/2016-10-02,11,5.69,9,5.69,0.0
QGK3S,N8U,2016-10-03/2016-10-09,11,5.689500000000001,10,5.69,-0.008787346221436254
QGK3S,N8U,2016-10-10/2016-10-16,23,5.689772727272728,10,5.689500000000001,0.004793519162091612
QGK3S,N8U,2016-10-17/2016-10-23,12,5.69,10,5.689772727272728,0.003994407829035712
QGK3S,N8U,2016-10-24/2016-10-30,13,5.689583333333334,10,5.69,-0.007322788517860943
QGK3S,N8U,2016-10-31/2016-11-06,10,5.69,10,5.689583333333334,0.007323324789447751
QGK3S,N8U,2016-11-07/2016-11-13,12,5.6895454545454545,11,5.69,-0.00798849656495482
QGK3S,N8U,2016-11-14/2016-11-20,15,5.69,11,5.6895454545454545,0.007989134776712028
QGK3S,N8U,2016-11-21/2016-11-27,11,5.593636363636364,11,5.69,-1.693561271768658
QGK3S,N8U,2016-11-28/2016-12-04,18,5.689000000000001,11,5.593636363636364,1.7048594181700134
QGK3S,N8U,2016-12-05/2016-12-11,10,5.69,12,5.689000000000001,0.01757778168394174
QGK3S,N8U,2016-12-12/2016-12-18,17,5.689687500000001,12,5.69,-0.005492091388395708
QGK3S,N8U,2016-12-19/2016-12-25,15,5.69,12,5.689687500000001,0.005492393035640635
QGK3S,N8U,2016-12-26/2017-01-01,3,5.69,12,5.69,0.0
QH0C9,V9H,2016-02-01/2016-02-07,1,146.02,2,,0.0
QH0C9,V9H,2016-02-22/2016-02-28,1,146.02,2,146.02,0.0
QH0C9,V9H,2016-04-25/2016-05-01,1,146.02,4,146.02,0.0
QH0C9,V9H,2016-05-16/2016-05-22,1,146.02,5,146.02,0.0
QH0C9,V9H,2016-07-04/2016-07-10,1,146.02,7,146.02,0.0
QH0C9,V9H,2016-08-15/2016-08-21,1,146.02,8,146.02,0.0
QH0C9,V9H,2016-08-22/2016-08-28,1,146.02,8,146.02,0.0
QH0C9,V9H,2016-09-05/2016-09-11,1,146.02,9,146.02,0.0
QH0C9,V9H,2016-09-19/2016-09-25,1,146.02,9,146.02,0.0
QH0C9,V9H,2016-10-03/2016-10-09,1,131.07,10,146.02,-10.238323517326405
QH0C9,V9H,2016-11-21/2016-11-27,1,117.41,11,131.07,-10.421911955443655
QH0C9,V9H,2016-12-12/2016-12-18,1,117.41,12,117.41,0.0
QH4QO,U5F,2016-02-08/2016-02-14,1,15.03,2,,0.0
QH4QO,U5F,2016-02-22/2016-02-28,1,15.03,2,15.03,0.0
QH4QO,U5F,2016-03-07/2016-03-13,2,15.03,3,15.03,0.0
QH4QO,U5F,2016-04-18/2016-04-24,1,15.03,4,15.03,0.0
QH4QO,U5F,2016-10-31/2016-11-06,1,13.05,11,15.03,-13.173652694610771
QH4QO,U5F,2016-12-05/2016-12-11,1,13.04,12,13.05,-0.07662835249043343
QHG67,BR0,2016-06-13/2016-06-19,3,22.44,6,,0.0
QHG67,BR0,2016-06-20/2016-06-26,2,22.44,6,22.44,0.0
QHG67,BR0,2016-07-04/2016-07-10,1,22.44,7,22.44,0.0
QHG67,BR0,2016-07-11/2016-07-17,2,22.44,7,22.44,0.0
QHG67,BR0,2016-07-18/2016-07-24,3,22.44,7,22.44,0.0
QHG67,BR0,2016-08-01/2016-08-07,2,22.44,8,22.44,0.0
QHG67,BR0,2016-08-08/2016-08-14,1,22.44,8,22.44,0.0
QHG67,BR0,2016-08-15/2016-08-21,2,22.44,8,22.44,0.0
QHG67,BR0,2016-08-22/2016-08-28,2,22.44,8,22.44,0.0
QHG67,BR0,2016-08-29/2016-09-04,1,22.44,9,22.44,0.0
QHG67,BR0,2016-09-12/2016-09-18,2,22.44,9,22.44,0.0
QHG67,BR0,2016-09-26/2016-10-02,1,22.44,9,22.44,0.0
QHG67,BR0,2016-10-03/2016-10-09,2,22.44,10,22.44,0.0
QHG67,BR0,2016-10-10/2016-10-16,1,22.44,10,22.44,0.0
QHG67,BR0,2016-10-17/2016-10-23,1,22.44,10,22.44,0.0
QHG67,BR0,2016-10-31/2016-11-06,2,22.630000000000003,10,22.44,0.8467023172905583
QHG67,BR0,2016-12-26/2017-01-01,1,22.82,12,22.630000000000003,0.8395934600088276
QI2XA,F9B,2016-10-17/2016-10-23,1,9.5,10,,0.0
QI2XA,F9B,2016-12-05/2016-12-11,1,9.5,12,9.5,0.0
QI5SQ,C8Z,2016-01-18/2016-01-24,1,14.25,1,,0.0
QI5SQ,C8Z,2016-02-08/2016-02-14,1,14.75,2,14.25,3.508771929824561
QI5SQ,C8Z,2016-03-07/2016-03-13,1,14.75,3,14.75,0.0
QI5SQ,C8Z,2016-04-18/2016-04-24,1,14.75,4,14.75,0.0
QI5SQ,C8Z,2016-06-06/2016-06-12,1,14.75,6,14.75,0.0
QI5SQ,C8Z,2016-07-11/2016-07-17,1,14.75,7,14.75,0.0
QI5SQ,C8Z,2016-08-29/2016-09-04,1,14.75,9,14.75,0.0
QI5SQ,C8Z,2016-09-19/2016-09-25,1,14.75,9,14.75,0.0
QI5SQ,C8Z,2016-09-26/2016-10-02,1,14.75,9,14.75,0.0
QI5SQ,C8Z,2016-10-10/2016-10-16,1,14.75,10,14.75,0.0
QI5SQ,C8Z,2016-10-31/2016-11-06,1,14.75,11,14.75,0.0
QI5SQ,C8Z,2016-12-12/2016-12-18,1,14.75,12,14.75,0.0
QI61R,SIM,2016-04-11/2016-04-17,1,37.56,4,,0.0
QI61R,SIM,2016-06-27/2016-07-03,1,29.4,6,37.56,-21.725239616613425
QI61R,SIM,2016-07-25/2016-07-31,1,37.56,7,29.4,27.755102040816343
QI61R,SIM,2016-09-05/2016-09-11,1,33.8,9,37.56,-10.010649627263058
QI61R,SIM,2016-10-24/2016-10-30,1,37.56,10,33.8,11.124260355029602
QI61R,SIM,2016-12-19/2016-12-25,1,37.56,12,37.56,0.0
QID23,R6E,2016-03-28/2016-04-03,1,7.21,4,,0.0
QIH3K,LPF,2016-03-21/2016-03-27,2,12.08,3,,0.0
QILJF,7C6,2016-04-18/2016-04-24,1,69.6,4,,0.0
QILJF,7C6,2016-10-31/2016-11-06,1,69.0,11,69.6,-0.8620689655172332
QIPRY,OXH,2016-05-23/2016-05-29,1,6.87,5,,0.0
QIPRY,OXH,2016-08-22/2016-08-28,2,6.87,8,6.87,0.0
QIPRY,OXH,2016-09-12/2016-09-18,3,6.87,9,6.87,0.0
QIPRY,OXH,2016-10-31/2016-11-06,2,6.87,11,6.87,0.0
QIPRY,OXH,2016-11-21/2016-11-27,2,6.87,11,6.87,0.0
QISQV,LPF,2016-10-24/2016-10-30,1,10.59,10,,0.0
QISQV,LPF,2016-12-19/2016-12-25,1,10.59,12,10.59,0.0
QJ00W,4Y8,2016-01-25/2016-01-31,1,13.5,1,,0.0
QJ00W,4Y8,2016-02-08/2016-02-14,1,13.5,2,13.5,0.0
QJ00W,4Y8,2016-02-29/2016-03-06,1,13.5,3,13.5,0.0
QJ00W,4Y8,2016-03-07/2016-03-13,1,13.5,3,13.5,0.0
